account_id,customer_id,account_type,currency,balance,opened_date,status,recalculated_balance
ACC_005564,CUST_00603,savings,EUR,7629.69,2025-11-23,suspended,6656.71
ACC_005565,CUST_02542,checking,USD,6864.95,2024-08-03,active,4073.7300000000005
ACC_005566,CUST_01105,savings,EUR,5282.69,2022-07-19,active,9824.789999999999
ACC_005567,CUST_04954,checking,GBP,6299.38,2023-02-12,active,12955.76
ACC_005568,CUST_03364,savings,GBP,6565.19,2025-09-09,closed,5688.58
ACC_005569,CUST_03415,checking,GBP,8264.99,2026-02-14,closed,7009.29
ACC_005570,CUST_04662,checking,GBP,10207.64,2024-09-16,active,15314.79
ACC_005571,CUST_02824,checking,USD,6791.25,2024-08-12,suspended,6168.24
ACC_005572,CUST_04921,savings,USD,6579.12,2021-06-04,suspended,3212.84
ACC_005573,CUST_04941,savings,GBP,4331.01,2023-05-19,closed,4309.08
ACC_005574,CUST_04528,checking,EUR,3970.05,2022-07-17,suspended,7376.91
ACC_005575,CUST_04216,checking,USD,2822.53,2025-02-21,closed,3890.97
ACC_005576,CUST_03694,savings,EUR,-4599.28,2023-02-18,closed,5603.06
ACC_005577,CUST_00101,checking,GBP,2482.36,2025-09-20,active,7529.4400000000005
ACC_005578,CUST_02087,savings,GBP,4481.81,2022-02-28,suspended,3388.8199999999997
ACC_005579,CUST_02060,savings,GBP,4081.22,2022-08-22,closed,8871.19
ACC_005580,CUST_01639,savings,USD,6369.81,2021-06-10,active,4052.23
ACC_005581,CUST_01267,savings,EUR,2587.94,2023-12-07,active,6445.19
ACC_005582,CUST_00240,savings,GBP,2719.99,2024-12-08,closed,8960.01
ACC_005583,CUST_02437,savings,USD,-1341.11,2021-06-19,suspended,9587.279999999999
ACC_005584,CUST_03820,checking,GBP,6414.29,2022-04-13,suspended,12938.710000000001
ACC_005585,CUST_00551,checking,USD,2336.49,2022-05-16,suspended,4531.37
ACC_005586,CUST_01858,savings,EUR,2851.98,2024-04-09,suspended,5404.81
ACC_005587,CUST_04620,savings,GBP,6694.24,2022-05-07,closed,8768.52
ACC_005588,CUST_00968,savings,GBP,2351.81,2023-05-16,suspended,9400.81
ACC_005589,CUST_04709,checking,EUR,6141.01,2023-11-15,active,1359.8
ACC_005590,CUST_04452,checking,GBP,1380.12,2025-05-24,active,544.41
ACC_005591,CUST_04845,checking,USD,4936.63,2024-10-05,closed,6984.72
ACC_005592,CUST_03143,checking,GBP,3171.04,2023-08-18,suspended,3301.86
ACC_005593,CUST_01109,checking,GBP,,2023-09-07,closed,9771.65
ACC_005594,CUST_01239,savings,USD,9535.04,2022-09-30,active,8388.83
ACC_005595,CUST_01913,checking,GBP,82.14,2024-01-01,active,9440.11
ACC_005596,CUST_04671,checking,EUR,9267.23,2022-12-10,closed,4883.25
ACC_005597,CUST_04985,savings,USD,2243.67,2024-07-24,closed,10585.44
ACC_005598,CUST_04576,checking,GBP,7607.25,2022-04-09,suspended,13386.970000000001
ACC_005599,CUST_04466,savings,USD,8201.95,2024-03-24,closed,6066.6
ACC_005600,CUST_03295,savings,GBP,6291.39,2021-09-28,active,6551.9
ACC_005601,CUST_03881,checking,GBP,,2025-07-07,suspended,10404.130000000001
ACC_005602,CUST_00022,checking,USD,5817.29,2024-07-28,closed,-995447.8099999999
ACC_005603,CUST_03350,savings,USD,12678.69,2022-04-11,closed,787.6600000000001
ACC_005604,CUST_04684,checking,EUR,5033.71,2025-09-30,active,9021.16
ACC_005605,CUST_02378,savings,EUR,4697.55,2022-07-06,active,8982.82
ACC_005606,CUST_02517,checking,EUR,4408.83,2024-02-13,active,4640.17
ACC_005607,CUST_01338,checking,GBP,6546.69,2025-11-19,active,3655.63
ACC_005608,CUST_01590,checking,USD,4738.46,2024-11-15,suspended,4990.01
ACC_005609,CUST_02586,checking,GBP,5853.77,2025-10-07,active,4147.42
ACC_005610,CUST_00424,checking,EUR,4123.03,2022-12-10,closed,10569.66
ACC_005611,CUST_01609,savings,GBP,,2023-01-31,closed,6989.7300000000005
ACC_005612,CUST_02864,savings,GBP,11966.21,2025-02-01,,4790.47
ACC_005613,CUST_00705,savings,GBP,4710.05,2024-12-05,active,2672.15
ACC_005614,CUST_02732,savings,USD,14595.19,2022-11-19,active,9212.05
ACC_005615,CUST_04224,checking,GBP,6274.75,2025-01-26,active,5738.530000000001
ACC_005616,CUST_03765,savings,GBP,6799.95,2024-06-12,closed,8606.29
ACC_005617,CUST_01506,checking,EUR,4072.15,2023-07-17,closed,6401.89
ACC_005618,CUST_03674,checking,USD,3221.13,2022-08-17,suspended,6131.179999999999
ACC_005619,CUST_00000,checking,EUR,4139.99,2023-02-28,closed,9553.27
ACC_005620,CUST_00210,checking,USD,2503.06,2021-03-01,suspended,6824.03
ACC_005621,CUST_03407,savings,GBP,2225.96,2022-11-05,closed,9584.41
ACC_005622,CUST_00538,savings,USD,10353.8,2024-11-12,closed,6093.79
ACC_005623,CUST_03387,checking,GBP,7399.26,2021-11-10,suspended,5891.92
ACC_005624,CUST_00584,checking,USD,9494.56,2022-10-20,active,5836.7
ACC_005625,CUST_04565,checking,GBP,8374.7,2024-11-14,closed,4650.98
ACC_005626,CUST_01957,savings,USD,3195.89,2022-05-11,suspended,12597.779999999999
ACC_005627,CUST_02843,savings,EUR,380.94,2025-09-04,closed,10164.91
ACC_005628,CUST_03141,savings,EUR,3619.57,2024-05-08,,6759.02
ACC_005629,CUST_04956,savings,USD,5275.5,2022-01-13,closed,3426.48
ACC_005630,CUST_04168,savings,EUR,8433.03,2021-10-09,closed,4337.47
ACC_005631,CUST_04461,savings,USD,4836.19,2024-10-18,suspended,10827.109999999999
ACC_005632,CUST_00781,checking,EUR,13899.1,2022-04-25,closed,13048.630000000001
ACC_005633,CUST_99999,checking,USD,3701.91,2025-07-23,closed,7030.46
ACC_005634,CUST_02038,savings,EUR,6773.17,2022-09-21,active,1963.71
ACC_005635,CUST_04029,checking,GBP,3204.23,2026-02-12,active,7387.54
ACC_005636,CUST_02335,savings,USD,6218.85,2021-08-25,active,5405.38
ACC_005637,CUST_00103,checking,EUR,4623.28,2026-01-14,closed,10103.57
ACC_005638,CUST_00960,checking,GBP,4254.02,,active,7796.91
ACC_005639,CUST_04949,savings,GBP,3143.62,2023-12-04,active,3990.5299999999997
ACC_005640,CUST_04420,savings,USD,5442.63,2023-04-10,active,8400.83
ACC_005641,CUST_04821,checking,EUR,7508.52,2025-06-17,active,10605.720000000001
ACC_005642,CUST_00326,savings,USD,2074.8,2023-11-25,closed,4060.98
ACC_005643,CUST_04456,checking,USD,4854.28,2025-06-28,closed,4666.63
ACC_005644,CUST_00172,checking,USD,6479.4,2023-07-18,suspended,3171.0299999999997
ACC_005645,CUST_00101,savings,EUR,7048.67,2024-09-13,closed,7043.68
ACC_005646,CUST_01289,checking,GBP,10589.08,2024-08-17,closed,8378.76
ACC_005647,CUST_02314,checking,USD,6736.04,2021-07-14,suspended,9878.72
ACC_005648,CUST_01692,savings,USD,3799.93,2023-10-17,active,10382.62
ACC_005649,CUST_02806,checking,GBP,3296.0,2023-08-19,active,8276.76
ACC_005650,CUST_00454,savings,USD,3259.23,2024-06-28,closed,4443.0199999999995
ACC_005651,CUST_02457,checking,GBP,3092.07,2021-06-18,suspended,7139.93
ACC_005652,CUST_04155,savings,EUR,5647.21,2021-10-20,closed,3992.1299999999997
ACC_005653,CUST_00348,checking,GBP,6261.65,2023-09-22,suspended,4254.6
ACC_005654,CUST_01377,savings,USD,7473.63,2025-10-22,suspended,7593.13
ACC_005655,CUST_00962,savings,USD,6994.98,2026-01-16,suspended,734.0300000000001
ACC_005656,CUST_02311,savings,GBP,8738.32,2023-02-06,active,4021.44
ACC_005657,CUST_01635,savings,EUR,2993.24,2024-04-28,closed,8190.88
ACC_005658,CUST_00821,savings,EUR,9909.45,2025-05-13,suspended,10690.550000000001
ACC_005659,CUST_02258,checking,USD,3111.03,2023-06-11,active,9186.53
ACC_005660,CUST_99999,savings,EUR,6043.8,2024-09-14,active,1008303.69
ACC_005661,CUST_01527,savings,GBP,4415.72,2021-11-18,suspended,9788.74
ACC_005662,CUST_03303,savings,EUR,4928.31,2021-02-24,closed,1917.8200000000002
ACC_005663,CUST_99999,savings,GBP,7016.87,2025-05-19,closed,13387.67
ACC_005664,CUST_01850,checking,USD,684.74,2022-12-24,active,6512.61
ACC_005665,CUST_03899,checking,EUR,2507.83,2024-07-29,closed,2176.84
ACC_005666,CUST_02281,checking,EUR,,2024-02-23,suspended,7255.38
ACC_005667,CUST_00464,savings,USD,4993.54,2025-09-24,active,5715.52
ACC_005668,CUST_00654,checking,GBP,4230.15,2024-10-20,closed,3171.9300000000003
ACC_005669,CUST_03198,savings,USD,1637.18,2021-09-21,suspended,5991.6900000000005
ACC_005670,CUST_02776,savings,USD,4251.17,2025-12-29,closed,4622.54
ACC_005671,CUST_03450,checking,EUR,7042.84,2023-10-17,closed,10433.25
ACC_005672,CUST_01083,checking,GBP,3309.58,2023-03-29,active,9608.38
ACC_005673,CUST_02676,checking,GBP,9092.19,2024-04-10,closed,6541.570000000001
ACC_005674,CUST_01901,savings,GBP,8230.65,2024-08-13,suspended,4044.02
ACC_005675,CUST_03148,savings,USD,3949.84,2025-10-07,suspended,4109.63
ACC_005676,CUST_99999,savings,GBP,3216.95,2021-06-25,closed,8791.05
ACC_005677,CUST_03982,checking,GBP,-3293.44,2025-08-22,active,8934.25
ACC_005678,CUST_03180,checking,GBP,1769.42,2024-03-04,closed,6315.0
ACC_005679,CUST_00424,checking,GBP,1584.99,2025-06-12,active,2191.37
ACC_005680,CUST_03245,checking,GBP,707.1,2021-11-28,closed,8947.31
ACC_005681,CUST_00068,checking,GBP,4892.07,2021-03-01,active,8305.27
ACC_005682,CUST_04349,savings,USD,5936.24,2024-10-24,suspended,7073.41
ACC_005683,CUST_03513,checking,GBP,10443.97,2024-12-03,suspended,9379.98
ACC_005684,CUST_04464,savings,GBP,5199.47,2025-11-23,active,9143.72
ACC_005685,CUST_04805,savings,USD,-1100.66,2021-12-09,active,5538.25
ACC_005686,CUST_01350,savings,USD,2756.77,2023-12-21,active,1006972.86
ACC_005687,CUST_00236,savings,EUR,6831.69,2025-12-27,active,5722.27
ACC_005688,CUST_00190,checking,EUR,4755.76,2021-05-31,active,8079.88
ACC_005689,CUST_01638,checking,EUR,7570.48,2022-07-03,suspended,3468.32
ACC_005690,CUST_03829,checking,GBP,3458.75,2022-07-04,active,6600.43
ACC_005691,CUST_04706,savings,EUR,,2024-01-18,active,9345.46
ACC_005692,CUST_00405,checking,GBP,5738.09,2023-07-01,active,4082.3900000000003
ACC_005693,CUST_03796,checking,EUR,5814.43,2026-02-19,closed,14726.18
ACC_005694,CUST_02635,checking,EUR,5449.86,2023-03-18,suspended,5018.76
ACC_005695,CUST_04837,savings,GBP,2704.53,2022-12-03,closed,2267.5099999999998
ACC_005696,CUST_02341,checking,USD,4828.43,2022-06-17,closed,9905.42
ACC_005697,CUST_02698,savings,USD,5881.28,2021-04-16,active,15489.4
ACC_005698,CUST_01018,savings,USD,798.04,2022-08-29,suspended,10144.69
ACC_005699,CUST_00989,checking,EUR,5238.78,2021-04-15,suspended,6929.049999999999
ACC_005700,CUST_02870,savings,EUR,8644.63,2022-06-19,closed,5408.42
ACC_005701,CUST_02704,checking,EUR,6301.45,2023-02-26,active,10276.88
ACC_005702,CUST_01375,checking,GBP,9101.87,2026-02-17,active,8258.3
ACC_005703,CUST_04041,checking,GBP,6223.18,2024-03-07,closed,7155.39
ACC_005704,CUST_99999,checking,GBP,2307.11,2024-08-16,active,8159.62
ACC_005705,CUST_03345,savings,EUR,,2022-01-21,active,7506.110000000001
ACC_005706,CUST_02536,checking,GBP,1576.92,2022-06-30,closed,11997.35
ACC_005707,CUST_00085,checking,EUR,4374.69,2025-07-25,suspended,6833.53
ACC_005708,CUST_01263,checking,EUR,4172.01,2021-05-03,active,6270.92
ACC_005709,CUST_01073,savings,EUR,2965.16,2021-08-16,active,5927.61
ACC_005710,CUST_02998,checking,GBP,,2021-04-21,active,2849.1099999999997
ACC_005711,CUST_03067,savings,USD,4782.06,2022-07-12,active,9478.19
ACC_005712,CUST_00555,checking,GBP,10430.19,2026-02-06,suspended,9259.37
ACC_005713,CUST_00738,checking,EUR,6030.77,2022-08-12,active,5146.990000000001
ACC_005714,CUST_02588,checking,GBP,2537.23,2023-10-01,closed,10474.35
ACC_005715,CUST_04313,checking,USD,3771.24,2023-01-25,active,7689.33
ACC_005716,CUST_03059,savings,GBP,4884.56,2022-03-18,closed,1494.63
ACC_005717,CUST_02475,savings,GBP,,2021-10-06,active,9244.44
ACC_005718,CUST_04839,checking,EUR,4178.14,2022-08-25,closed,8496.94
ACC_005719,CUST_04646,checking,GBP,6721.23,2025-01-14,suspended,6535.05
ACC_005720,CUST_03075,checking,USD,6096.11,2025-09-25,suspended,10237.43
ACC_005721,CUST_02993,savings,GBP,7069.98,2021-02-24,suspended,11639.69
ACC_005722,CUST_02620,checking,USD,9580.05,2025-11-16,active,2411.84
ACC_005723,CUST_02615,checking,GBP,3585.54,2023-03-03,suspended,3362.44
ACC_005724,CUST_00654,checking,EUR,8341.68,2025-09-10,suspended,5389.65
ACC_005725,CUST_02460,checking,USD,9180.81,2021-08-12,active,7236.7699999999995
ACC_005726,CUST_03519,checking,EUR,8881.7,2022-07-09,active,3500.57
ACC_005727,CUST_04536,savings,GBP,-279.79,2022-03-14,closed,4033.56
ACC_005728,CUST_04974,checking,EUR,10393.06,2021-07-28,suspended,3341.25
ACC_005729,CUST_04583,checking,EUR,3090.8,2025-08-04,suspended,6177.2699999999995
ACC_005730,CUST_00056,checking,USD,-522.02,2024-02-28,closed,3921.1000000000004
ACC_005731,CUST_00402,savings,GBP,10319.33,2023-09-23,suspended,6297.42
ACC_005732,CUST_03917,checking,USD,6540.21,2024-04-19,active,5120.4
ACC_005733,CUST_04440,checking,GBP,6664.11,,,9198.25
ACC_005734,CUST_00821,savings,GBP,4003.78,2021-03-08,active,6608.47
ACC_005735,CUST_04943,checking,EUR,5546.29,2024-08-01,closed,3384.39
ACC_005736,CUST_01981,savings,GBP,4582.05,2021-11-30,active,2702.28
ACC_005737,CUST_04945,checking,GBP,3127.39,2023-06-19,suspended,2974.2200000000003
ACC_005738,CUST_01091,savings,USD,5068.97,2022-09-20,closed,4417.3
ACC_005739,CUST_02368,checking,GBP,5339.41,2021-06-21,active,2990.53
ACC_005740,CUST_04593,savings,EUR,1035.1,2021-10-08,active,5468.91
ACC_005741,CUST_01342,checking,EUR,5166.9,2025-03-08,closed,6527.38
ACC_005742,CUST_04863,savings,EUR,-362.57,2025-05-04,active,8954.039999999999
ACC_005743,CUST_99999,checking,GBP,10761.05,2025-10-21,suspended,4067.1
ACC_005744,CUST_99999,savings,USD,4692.26,2023-02-22,suspended,3322.25
ACC_005745,CUST_02770,savings,GBP,1785.51,2025-08-21,active,10416.279999999999
ACC_005746,CUST_01952,savings,GBP,6539.65,2025-11-30,suspended,9085.16
ACC_005747,CUST_00769,checking,USD,2759.9,2022-10-03,active,3263.6400000000003
ACC_005748,CUST_00534,checking,USD,4912.23,2024-04-17,active,7244.88
ACC_005749,CUST_01867,savings,USD,6366.5,2022-07-07,closed,12280.64
ACC_005750,CUST_02403,savings,GBP,1949.93,2022-10-26,closed,5055.58
ACC_005751,CUST_04052,savings,USD,10849.13,2022-10-25,suspended,7788.219999999999
ACC_005752,CUST_04303,savings,USD,11134.74,2024-10-09,active,14703.5
ACC_005753,CUST_03958,checking,EUR,3423.64,2023-01-01,active,3919.54
ACC_005754,CUST_02689,checking,USD,1630.02,2025-04-02,closed,3771.1
ACC_005755,CUST_01039,checking,GBP,3409.98,2024-12-30,closed,7634.28
ACC_005756,CUST_02650,checking,USD,3570.34,2026-02-03,suspended,11362.75
ACC_005757,CUST_04991,savings,GBP,8331.05,2023-09-07,suspended,13368.45
ACC_005758,CUST_01811,savings,GBP,3461.86,2023-12-15,active,9152.460000000001
ACC_005759,CUST_03222,checking,GBP,1515.02,2024-03-19,active,5854.69
ACC_005760,CUST_01267,savings,EUR,5304.72,2023-04-11,suspended,4517.2300000000005
ACC_005761,CUST_01233,savings,EUR,527.44,2024-04-17,closed,11863.47
ACC_005762,CUST_03829,checking,GBP,8203.99,2021-03-10,active,7269.08
ACC_005763,CUST_00617,checking,USD,6799.98,2024-04-29,suspended,9362.53
ACC_005764,CUST_00276,checking,EUR,3200.33,2021-07-09,closed,-990627.83
ACC_005765,CUST_03916,savings,EUR,3527.84,2021-07-10,active,8231.02
ACC_005766,CUST_01698,checking,GBP,5746.21,2022-06-29,active,11320.15
ACC_005767,CUST_03100,savings,EUR,1690.86,2023-06-29,suspended,11060.91
ACC_005768,CUST_99999,savings,USD,2636.31,2026-01-20,suspended,9703.84
ACC_005769,CUST_02492,savings,USD,4323.76,2024-04-14,closed,1354.46
ACC_005770,CUST_00694,savings,USD,1043.65,2023-04-05,closed,5311.99
ACC_005771,CUST_02437,savings,GBP,3636.98,2023-06-19,closed,4822.85
ACC_005772,CUST_02213,savings,USD,1780.82,2021-03-17,suspended,4947.84
ACC_005773,CUST_03558,checking,EUR,,2025-06-19,suspended,6551.360000000001
ACC_005774,CUST_01368,checking,EUR,3789.69,2023-01-05,closed,5012.89
ACC_005775,CUST_01128,checking,USD,2159.53,2022-03-07,active,1773.0900000000001
ACC_005776,CUST_03520,savings,GBP,7023.35,2024-02-22,active,8755.279999999999
ACC_005777,CUST_02007,checking,GBP,3114.54,2024-06-24,suspended,10285.699999999999
ACC_005778,CUST_02923,checking,EUR,1692.54,2023-09-04,closed,5456.77
ACC_005779,CUST_00581,checking,USD,7662.59,2023-07-10,closed,7520.07
ACC_005780,CUST_02189,checking,USD,,2023-08-06,closed,4521.55
ACC_005781,CUST_04802,savings,GBP,7523.06,2021-09-10,suspended,1404.1200000000001
ACC_005782,CUST_01782,checking,USD,4954.84,2021-11-03,suspended,7723.08
ACC_005783,CUST_04437,checking,USD,5387.6,2023-03-01,active,1006227.09
ACC_005784,CUST_02110,checking,GBP,6689.54,2023-12-26,suspended,8427.94
ACC_005785,CUST_02580,checking,GBP,3095.52,2024-02-11,closed,6843.389999999999
ACC_005786,CUST_04892,savings,GBP,2569.36,2025-11-18,closed,5817.91
ACC_005787,CUST_03575,checking,GBP,8605.51,2022-12-03,active,8320.81
ACC_005788,CUST_01079,savings,USD,6736.76,,closed,6103.53
ACC_005789,CUST_03121,savings,GBP,4797.51,2023-06-12,active,9835.51
ACC_005790,CUST_01285,savings,USD,7387.1,2024-10-26,active,9363.14
ACC_005791,CUST_02699,checking,USD,6620.48,2022-03-25,closed,3128.22
ACC_005792,CUST_01867,checking,GBP,7829.91,2023-08-13,active,12415.81
ACC_005793,CUST_00599,savings,USD,1571.5,2024-01-20,closed,8380.72
ACC_005794,CUST_03579,savings,GBP,4807.46,2022-12-23,active,8943.81
ACC_005795,CUST_04846,checking,EUR,8389.41,2025-10-27,closed,622.43
ACC_005796,CUST_01414,savings,EUR,10031.68,2024-09-08,closed,-992399.73
ACC_005797,CUST_03777,checking,GBP,3392.19,2025-11-12,suspended,-997753.17
ACC_005798,CUST_04105,savings,GBP,5477.5,2025-02-10,active,10583.33
ACC_005799,CUST_03688,checking,GBP,5058.01,2025-03-17,closed,11542.43
ACC_005800,CUST_04478,checking,GBP,1267.46,2023-12-12,closed,9047.48
ACC_005801,CUST_04277,savings,EUR,4137.32,2022-10-23,suspended,11940.62
ACC_005802,CUST_00631,savings,USD,263.92,2023-05-17,suspended,3572.9300000000003
ACC_005803,CUST_02092,checking,EUR,4498.04,,closed,6093.1
ACC_005804,CUST_03830,checking,EUR,1885.94,2022-05-29,active,7877.68
ACC_005805,CUST_02658,checking,USD,5509.74,2023-12-13,closed,5923.28
ACC_005806,CUST_02206,checking,GBP,4070.31,2024-12-07,suspended,8269.47
ACC_005807,CUST_04436,savings,GBP,4022.55,2025-06-20,suspended,7868.54
ACC_005808,CUST_03643,savings,GBP,9660.26,2024-08-10,closed,3009.15
ACC_005809,CUST_00977,savings,USD,5212.43,2021-03-20,active,1278.9
ACC_005810,CUST_04701,savings,EUR,10634.67,2021-06-12,active,6844.22
ACC_005811,CUST_03147,checking,GBP,6339.11,2024-02-01,active,7886.41
ACC_005812,CUST_00810,checking,EUR,7446.66,2022-02-08,closed,7876.27
ACC_005813,CUST_02610,checking,USD,2391.43,2023-06-04,suspended,3297.5499999999997
ACC_005814,CUST_99999,checking,EUR,2918.96,2024-06-11,closed,7758.01
ACC_005815,CUST_04282,checking,EUR,5051.79,2021-08-11,closed,2707.4
ACC_005816,CUST_02936,checking,EUR,8639.23,,active,8554.78
ACC_005817,CUST_01410,checking,EUR,3911.14,2025-04-06,closed,9293.68
ACC_005818,CUST_02249,savings,GBP,705.64,2023-10-01,active,6480.88
ACC_005819,CUST_03165,checking,EUR,6193.97,2025-12-26,suspended,4594.65
ACC_005820,CUST_03399,savings,EUR,5191.93,2024-12-19,suspended,3341.58
ACC_005821,CUST_99999,checking,GBP,3346.97,2025-06-30,closed,2934.88
ACC_005822,CUST_03134,checking,EUR,3880.81,2022-05-18,closed,7450.65
ACC_005823,CUST_00872,savings,GBP,2386.78,2022-06-17,closed,4140.98
ACC_005824,CUST_02478,checking,GBP,7771.72,2023-12-14,suspended,5550.73
ACC_005825,CUST_04822,checking,EUR,5069.97,2021-04-28,active,6806.07
ACC_005826,CUST_01177,savings,GBP,5721.43,2022-06-26,suspended,7102.1900000000005
ACC_005827,CUST_03330,checking,GBP,3210.72,2021-04-20,suspended,13282.699999999999
ACC_005828,CUST_01911,checking,EUR,9008.68,2022-03-12,active,11103.99
ACC_005829,CUST_00520,checking,GBP,5662.39,2024-11-18,active,7362.18
ACC_005830,CUST_03344,savings,GBP,-1423.41,2026-01-29,suspended,4163.41
ACC_005831,CUST_02443,checking,GBP,6379.94,2023-06-24,active,1004146.78
ACC_005832,CUST_04199,checking,GBP,4207.04,2024-09-24,active,4426.15
ACC_005833,CUST_00370,checking,USD,4508.16,2021-08-27,active,1802.2599999999998
ACC_005834,CUST_04428,savings,GBP,7981.07,2025-05-21,suspended,1801.6799999999998
ACC_005835,CUST_02277,savings,GBP,5265.71,2022-08-02,closed,8357.53
ACC_005836,CUST_04738,savings,USD,10137.03,2022-11-12,closed,11743.15
ACC_005837,CUST_00542,checking,USD,5316.78,2025-11-06,closed,10398.48
ACC_005838,CUST_04717,checking,GBP,3600.15,2022-06-03,closed,1235.46
ACC_005839,CUST_02757,savings,USD,-439.86,2025-08-08,closed,11183.699999999999
ACC_005840,CUST_00897,savings,EUR,2846.39,2022-05-14,closed,10974.84
ACC_005841,CUST_04992,checking,USD,4033.26,2021-06-10,active,7163.780000000001
ACC_005842,CUST_02447,checking,GBP,9398.86,2025-02-27,closed,5964.54
ACC_005843,CUST_01676,checking,EUR,3618.34,2023-02-24,suspended,9863.82
ACC_005844,CUST_04031,checking,USD,9926.04,2024-06-14,active,5243.24
ACC_005845,CUST_04694,checking,EUR,1555.07,2023-11-17,suspended,2602.2000000000003
ACC_005846,CUST_01824,checking,USD,2682.6,2024-03-26,active,9492.68
ACC_005847,CUST_02758,savings,GBP,,2024-04-16,suspended,5216.7
ACC_005848,CUST_03540,savings,GBP,3214.63,2024-04-13,suspended,6866.54
ACC_005849,CUST_02055,checking,GBP,8297.69,2025-08-08,suspended,4955.42
ACC_005850,CUST_00362,savings,GBP,2521.1,2021-03-04,closed,1447.9900000000002
ACC_005851,CUST_04345,savings,EUR,2821.73,2024-08-21,suspended,7028.49
ACC_005852,CUST_02296,savings,EUR,6925.55,2025-10-25,active,10333.57
ACC_005853,CUST_02557,savings,GBP,2563.1,2021-04-15,active,4139.09
ACC_005854,CUST_00789,checking,USD,4176.79,2022-01-16,closed,4516.85
ACC_005855,CUST_03859,checking,USD,6184.34,2022-09-26,closed,4783.55
ACC_005856,CUST_03770,checking,USD,4242.18,2025-01-27,closed,9478.48
ACC_005857,CUST_00931,checking,GBP,3312.26,2023-03-30,suspended,4754.72
ACC_005858,CUST_03484,checking,USD,1378.32,2025-12-25,suspended,3585.67
ACC_005859,CUST_01302,savings,GBP,9347.99,2021-10-08,suspended,7590.96
ACC_005860,CUST_04276,savings,USD,9908.34,2022-12-16,closed,7278.070000000001
ACC_005861,CUST_04259,checking,USD,5988.01,2022-06-07,suspended,5044.02
ACC_005862,CUST_02264,savings,USD,4303.65,2023-03-11,closed,7900.12
ACC_005863,CUST_01303,savings,USD,4468.48,2021-11-20,active,6067.79
ACC_005864,CUST_01378,checking,GBP,,2022-04-30,suspended,6695.81
ACC_005865,CUST_02953,checking,USD,8095.35,2021-12-01,suspended,5041.92
ACC_005866,CUST_02293,savings,EUR,3379.54,2022-12-06,closed,7522.71
ACC_005867,CUST_03936,checking,USD,8223.82,2025-08-05,active,4131.26
ACC_005868,CUST_00808,checking,GBP,6845.27,2025-07-02,suspended,5800.5599999999995
ACC_005869,CUST_00020,checking,EUR,8171.67,2026-01-18,active,10152.55
ACC_005870,CUST_04836,savings,USD,194.67,2021-07-03,suspended,2250.83
ACC_005871,CUST_00708,checking,GBP,3742.39,2022-08-30,suspended,8470.05
ACC_005872,CUST_00739,checking,USD,4481.3,2023-07-03,suspended,10651.89
ACC_005873,CUST_01225,checking,GBP,3593.14,2021-11-02,closed,10947.67
ACC_005874,CUST_02963,checking,USD,10751.97,2023-02-06,closed,12934.2
ACC_005875,CUST_03394,savings,EUR,3770.4,2024-11-08,active,2868.88
ACC_005876,CUST_01929,savings,EUR,6405.18,2023-09-12,suspended,3155.55
ACC_005877,CUST_01183,savings,USD,5458.52,2024-10-12,closed,6288.47
ACC_005878,CUST_00975,checking,USD,4129.32,2022-12-02,suspended,4185.75
ACC_005879,CUST_04745,savings,GBP,2874.08,2021-10-03,active,3807.28
ACC_005880,CUST_01867,checking,USD,11167.55,2025-08-23,suspended,7357.92
ACC_005881,CUST_00463,savings,USD,4334.38,2026-01-22,closed,10616.94
ACC_005882,CUST_02591,checking,USD,7626.75,2026-01-11,suspended,5547.69
ACC_005883,CUST_03670,savings,USD,4971.06,2021-04-20,suspended,4303.5199999999995
ACC_005884,CUST_02298,checking,EUR,3623.84,2023-05-28,suspended,8252.57
ACC_005885,CUST_02645,checking,GBP,,2022-05-15,suspended,5946.81
ACC_005886,CUST_03646,checking,EUR,5924.34,2024-11-13,closed,6249.33
ACC_005887,CUST_02571,savings,USD,3591.24,2021-11-04,suspended,6900.86
ACC_005888,CUST_00634,savings,EUR,2706.14,2022-01-04,suspended,2711.12
ACC_005889,CUST_01721,checking,USD,6428.52,2023-09-16,active,9377.93
ACC_005890,CUST_02889,savings,EUR,5349.1,2022-08-09,closed,10962.22
ACC_005891,CUST_04935,savings,USD,3043.83,2022-07-17,suspended,4874.01
ACC_005892,CUST_02478,checking,USD,2184.69,2025-01-02,suspended,6858.15
ACC_005893,CUST_03199,savings,EUR,6047.84,2022-01-29,suspended,8384.0
ACC_005894,CUST_01721,checking,USD,-754.24,2021-03-28,suspended,3393.5299999999997
ACC_005895,CUST_03631,checking,GBP,4218.2,2024-01-05,suspended,4492.72
ACC_005896,CUST_00187,savings,GBP,5405.26,2024-04-15,suspended,5872.3
ACC_005897,CUST_03923,checking,GBP,10213.02,,active,3779.2
ACC_005898,CUST_01948,checking,USD,5031.44,2026-02-05,active,9639.88
ACC_005899,CUST_01477,savings,USD,4096.43,2021-02-28,suspended,8404.68
ACC_005900,CUST_04936,savings,USD,5853.68,2021-08-25,closed,8164.7300000000005
ACC_005901,CUST_00722,savings,GBP,2850.38,,suspended,2320.21
ACC_005902,CUST_04423,checking,USD,4343.19,2022-05-23,active,5090.1900000000005
ACC_005903,CUST_04184,savings,GBP,5087.91,2021-12-14,suspended,12624.06
