customer_id,full_name,email,country,signup_date,risk_segment
CUST_04041,Ms Bethan Carpenter,holliekhan@example.org,Cape Verde,2023-02-24,high
CUST_04042,Amy Nicholson,henrythomas@example.org,Iraq,2023-11-30,low
CUST_04043,Alan Wells,paulwhite@example.org,Palau,2026-01-23,low
CUST_04044,Ms Rebecca Parkes,foxmary@example.org,Czech Republic,2024-03-21,medium
CUST_04045,Daniel Grant,wrightmax@example.com,Bosnia and Herzegovina,2024-12-28,medium
CUST_04046,Luke Rhodes,shanepritchard@example.com,Guatemala,2026-02-15,high
CUST_04047,Louise Jackson,hughhoward@example.com,Sao Tome and Principe,2025-10-08,high
CUST_04048,Lynne Shaw,gmellor@example.com,Nepal,2024-10-08,high
CUST_04049,Leon Williams,anthonygordon@example.org,Tajikistan,2026-01-26,medium
CUST_04050,Eleanor Fry,frances43@example.net,Denmark,2021-10-03,low
CUST_04051,Cameron Thompson,sanderskeith@example.org,American Samoa,2024-01-11,medium
CUST_04052,Andrea Davies,hazel00@example.net,Colombia,2021-09-10,low
CUST_04053,Ellie Newman-Thomas,rmartin@example.net,Aruba,2022-02-24,high
CUST_04054,Eleanor Tomlinson,bakerpamela@example.org,Western Sahara,2021-04-26,medium
CUST_04055,Mr Bryan McCarthy,dmason@example.org,Serbia,2022-02-20,high
CUST_04056,Patrick Howells,lwilliams@example.net,Kiribati,2021-11-25,low
CUST_04057,Dr Georgia Coles,saundersronald@example.net,Montserrat,2021-03-16,low
CUST_04058,Mr Alexander Burns,xthompson@example.com,Saint Vincent and the Grenadines,2022-07-14,medium
CUST_04059,Mrs Chloe Wood,samuel51@example.net,French Guiana,2022-06-12,medium
CUST_04060,Heather Walker,qpeters@example.net,Marshall Islands,2023-08-05,medium
CUST_04061,Hilary Williams,ufraser@example.com,Samoa,2026-02-06,high
CUST_04062,Emily Gibbons,laurensmith@example.com,Tunisia,2022-11-12,low
CUST_04063,Dr Jacqueline Kaur,zhardy@example.com,New Zealand,2026-01-17,medium
CUST_04064,Dr Matthew Hurst,gelliott@example.com,Palestinian Territory,2023-02-20,high
CUST_04065,Anne Allen-Abbott,pleonard@example.com,Cocos (Keeling) Islands,2024-10-20,high
CUST_04066,Jonathan Walton,invalid_email,Holy See (Vatican City State),2022-01-12,high
CUST_04067,Alison Moore,irenekirby@example.net,Grenada,2022-03-16,low
CUST_04068,David Roberts,harrisdylan@example.net,Angola,2021-10-08,medium
CUST_04069,Dr Danny Smith,sianstokes@example.org,Palau,2022-02-02,medium
CUST_04070,Robert Jones,zmorris@example.org,Macao,2025-08-31,high
CUST_04071,Mary Gallagher,marcbegum@example.net,Martinique,2025-10-01,medium
CUST_04072,Gregory Fox,hugheslynn@example.org,Namibia,2023-05-04,low
CUST_04073,Miss Georgina Swift,cdavies@example.com,Mayotte,2024-07-23,medium
CUST_04074,Mr Cameron Wilson,fisherrichard@example.net,Wallis and Futuna,2022-02-08,high
CUST_04075,Teresa Wells-Chapman,karmstrong@example.com,Angola,2025-02-24,low
CUST_04076,Yvonne Faulkner,jonesjane@example.org,Myanmar,2022-01-02,medium
CUST_04077,Bruce Hargreaves,bchapman@example.com,Heard Island and McDonald Islands,2023-02-09,low
CUST_04078,Mr Victor Hopkins,ross43@example.com,Senegal,2023-09-30,medium
CUST_04079,Dr Alan Harrison,pagesusan@example.org,South Africa,2021-08-15,low
CUST_04080,Christian Davies,ncooper@example.com,Chile,2021-07-28,high
CUST_04081,Susan Reeves,wallbarbara@example.net,Estonia,2022-09-27,high
CUST_04082,Clive Pearce,ccoleman@example.net,Suriname,2021-05-01,high
CUST_04083,Marilyn Wood-Lane,fergusonmegan@example.org,Gibraltar,2023-09-16,low
CUST_04084,Dr Kenneth Martin,jaderogers@example.net,Bulgaria,2023-04-01,low
CUST_04085,Harry O'Connor-Wong,wilsonbrett@example.com,Japan,2021-10-01,high
CUST_04086,Anne May,ericmason@example.net,New Caledonia,2024-09-03,high
CUST_04087,Dr Ben Harvey,morrisbarbara@example.org,Iraq,2024-11-07,low
CUST_04088,Mr Keith Miller,gibbsjoel@example.org,United Kingdom,2024-06-07,low
CUST_04089,Alex Hawkins-Hussain,georgina75@example.net,Malawi,2022-09-03,low
CUST_04090,Martyn Hughes,coxmarcus@example.com,Belgium,2025-01-06,low
CUST_04091,Miss Kelly Harris,mooregerald@example.com,North Macedonia,2025-01-17,low
CUST_04092,Arthur Marshall,williscolin@example.net,Nepal,2022-01-23,medium
CUST_04093,Thomas Young,waltersdenis@example.com,Norfolk Island,2022-03-09,medium
CUST_04094,Fiona Fisher-Reed,kayleighowen@example.com,Jamaica,2021-05-28,medium
CUST_04095,Ms Julie King,tracy92@example.org,Germany,2022-07-29,low
CUST_04096,Sian Knight,owen32@example.net,Andorra,2022-03-01,low
CUST_04097,Jordan McKenzie-Allen,whiteheadlynne@example.net,Central African Republic,2023-10-26,low
CUST_04098,Damian Patel-Daly,naomi33@example.com,Gibraltar,2021-03-12,high
CUST_04099,Miss Anne Ryan,ross61@example.net,Norfolk Island,2021-03-09,high
CUST_04100,Ronald Dobson,leon63@example.org,Croatia,2021-02-22,high
CUST_04101,June Wilson,mark12@example.com,Equatorial Guinea,2021-12-08,high
CUST_04102,Geoffrey Powell-Lambert,geoffreyharris@example.net,Cameroon,2025-10-07,medium
CUST_04103,Mr Anthony Richards,max18@example.org,South Africa,2025-11-29,low
CUST_04104,Alison Watson,jayscott@example.org,Bouvet Island (Bouvetoya),2023-01-03,medium
CUST_04105,Rhys Parkinson,parmstrong@example.net,British Indian Ocean Territory (Chagos Archipelago),2024-11-28,low
CUST_04106,Mr Trevor Barrett,thorntondean@example.com,Wallis and Futuna,2024-05-04,medium
CUST_04107,Miss Molly Miller,qhunt@example.net,Georgia,2023-05-28,high
CUST_04108,Georgina Hall,katherine57@example.org,Martinique,2022-02-22,medium
CUST_04109,Dr Peter Smith,campbelljoyce@example.org,Isle of Man,2023-04-11,medium
CUST_04110,Miss Bethany Palmer,jordan35@example.net,Algeria,2021-02-19,low
CUST_04111,Mr Martin Robinson,shawallan@example.com,Saint Kitts and Nevis,2021-04-15,high
CUST_04112,Oliver Moore-Conway,zmills@example.com,Paraguay,2022-07-28,medium
CUST_04113,Maurice Thompson,kaurkatherine@example.org,Myanmar,2021-06-23,low
CUST_04114,Marian Allen,olivermckenzie@example.net,Mongolia,2025-06-15,high
CUST_04115,Dr Kyle Greenwood,kgreen@example.org,Spain,2022-10-02,high
CUST_04116,Shirley Smith,barkereleanor@example.com,Mauritius,2024-07-27,low
CUST_04117,Mr Benjamin Smith,sdoherty@example.org,Belgium,2024-06-10,low
CUST_04118,Shaun Allen,graemebrown@example.net,Cyprus,2025-06-09,low
CUST_04119,Declan Davies,amanda56@example.org,Belarus,2022-03-11,high
CUST_04120,Sylvia Khan,joanjones@example.net,Indonesia,2025-05-04,low
CUST_04121,Dr Anthony Green,invalid_email,Cambodia,2022-02-22,medium
CUST_04122,Dr Graeme Rose,millerdavid@example.net,Malta,2021-03-19,low
CUST_04123,Mr Leigh Russell,mortonwendy@example.com,Dominican Republic,2025-08-16,medium
CUST_04124,Gregory Clark,phillipsellie@example.org,Slovakia (Slovak Republic),2024-02-22,medium
CUST_04125,Brenda Connor,barnesrussell@example.org,Burundi,2024-07-15,medium
CUST_04126,Kerry Bartlett-Price,acurtis@example.net,United States of America,2023-04-21,medium
CUST_04127,Gail Byrne,david98@example.net,Ethiopia,2024-10-31,low
CUST_04128,Debra Davies,oliviajones@example.com,Turks and Caicos Islands,2025-10-07,high
CUST_04129,Dr Dennis Atkins,brownjonathan@example.net,Thailand,2024-02-25,medium
CUST_04130,Dr Nathan Smith,croberts@example.com,Colombia,2023-05-23,low
CUST_04131,Duncan Evans-Atkins,abbiejohn@example.org,Guadeloupe,2025-12-30,unknown
CUST_04132,Sian Gill,staceywatts@example.org,Finland,2025-03-24,low
CUST_04133,Dr Kate French,djackson@example.org,Mexico,2022-01-30,medium
CUST_04134,Mr Gerard Clarke,sjenkins@example.com,Suriname,2025-06-21,high
CUST_04135,Joe Griffin,gordonfrancis@example.org,Mozambique,2022-08-10,medium
CUST_04136,Mr Allan Day,heathdominic@example.org,Norway,2022-04-19,high
CUST_04137,Allan Mistry-Schofield,harrisonhelen@example.org,Sudan,2021-03-12,high
CUST_04138,Norman Holmes,daviesjasmine@example.org,Mauritania,2022-08-18,low
CUST_04139,Alan Smith,kerrybaker@example.net,Norfolk Island,2022-12-05,medium
CUST_04140,Marion Osborne,frobinson@example.net,Norway,2023-07-20,unknown
CUST_04141,Beverley Atkinson,jodiematthews@example.com,Argentina,2022-05-30,high
CUST_04142,Ross Dawson,ybutler@example.net,Mozambique,2023-05-23,medium
CUST_04143,Gavin Chandler,liam85@example.org,Ecuador,2021-05-04,low
CUST_04144,Mr Jordan Martin,gail14@example.net,Norway,2022-10-04,high
CUST_04145,Daniel Sharpe,roberthussain@example.com,Mexico,2022-04-13,high
CUST_04146,Claire Singh-Stewart,jake85@example.com,Turkey,2022-09-27,low
CUST_04147,Caroline Parkes,andrearoberts@example.org,Italy,2023-09-19,low
CUST_04148,Dr Joshua Gray,rosemaryhumphreys@example.com,Tuvalu,2025-10-01,low
CUST_04149,Stanley Barton,duncan76@example.org,Iceland,2025-05-13,medium
CUST_04150,Duncan Carr-Chan,maureenlowe@example.com,Mozambique,2025-09-02,low
CUST_04151,Georgia Grant,caroltaylor@example.net,Morocco,2022-02-25,low
CUST_04152,Peter Thomas,archermarc@example.org,Iraq,2022-07-20,high
CUST_04153,Thomas Parker,invalid_email,Norway,2021-04-27,medium
CUST_04154,Leah Johnson,williammarshall@example.com,Congo,2022-03-28,high
CUST_04155,Julia Wood-Watson,reeszoe@example.net,Saint Barthelemy,2024-04-14,high
CUST_04156,Matthew Wright-Smith,qbrown@example.net,Georgia,2025-08-14,low
CUST_04157,Ms Alexandra Barry,iansmith@example.org,Dominican Republic,2024-02-12,medium
CUST_04158,Elliott Barker,markmccarthy@example.com,Syrian Arab Republic,2025-03-07,low
CUST_04159,Ms Joanna Miah,khanjack@example.net,India,2022-11-11,high
CUST_04160,Francis Edwards-Byrne,swiftemma@example.org,Slovakia (Slovak Republic),2021-05-20,medium
CUST_04161,Karl Willis,hcarter@example.com,Palau,2021-04-18,high
CUST_04162,Clare Green,sheilaosborne@example.org,Niger,2021-03-15,high
CUST_04163,Ms Natalie Payne,gary98@example.org,Tanzania,2024-01-18,medium
CUST_04164,Kenneth Barrett-Willis,whittakerchelsea@example.net,Italy,2024-05-19,low
CUST_04165,Francesca Greenwood,coatesbethany@example.net,Yemen,2024-04-14,low
CUST_04166,Hugh Bowen,thomasmitchell@example.org,Australia,2024-08-26,high
CUST_04167,Brenda Hill-Russell,ilee@example.org,Bhutan,2024-04-21,low
CUST_04168,Mr Graeme Holmes,walkerchelsea@example.net,Lebanon,2024-02-29,medium
CUST_04169,John Holmes,gjackson@example.com,Morocco,2022-09-03,medium
CUST_04170,Rebecca Reed,smithdiana@example.net,Pitcairn Islands,2021-08-31,low
CUST_04171,Tony Powell,rosie91@example.com,Greece,2024-06-17,low
CUST_04172,Mrs Dorothy Thompson,mandy27@example.org,Togo,2022-08-15,high
CUST_04173,Edward Morton,reece19@example.com,Lao People's Democratic Republic,2025-01-18,medium
CUST_04174,Charlotte Robinson-Williams,awarner@example.org,Bahrain,2023-01-05,low
CUST_04175,Kyle Owens,wilkinsonabbie@example.org,Moldova,2025-09-24,low
CUST_04176,Miss Lindsey Smith,aturner@example.net,Nauru,2024-06-08,low
CUST_04177,David Pearce-Smith,hwood@example.org,Taiwan,2024-09-24,high
CUST_04178,Jake Lambert-White,brownkathleen@example.org,Burkina Faso,2024-06-27,medium
CUST_04179,Shaun Young,brenda52@example.net,Slovenia,2025-02-15,high
CUST_04180,Dr Jason Yates,cartwrightamy@example.com,Paraguay,2024-09-19,medium
CUST_04181,Dr Geoffrey Clarke,joanne96@example.com,Algeria,2023-06-09,medium
CUST_04182,Dr Andrew Jones,millsgail@example.com,Montenegro,2024-06-17,high
CUST_04183,Dr Amanda Gardner,invalid_email,Israel,2025-07-21,low
CUST_04184,Sarah Smith,hpayne@example.com,Hong Kong,2025-04-23,high
CUST_04185,Cheryl Goodwin,terry34@example.org,Saint Helena,2025-04-19,low
CUST_04186,Marcus Stephens-Parry,charlottejames@example.com,Nauru,2023-08-14,high
CUST_04187,Roger Ellis,anne21@example.com,Yemen,2024-01-11,low
CUST_04188,Ms Jasmine Williamson,elainesimmons@example.net,Solomon Islands,2021-09-18,high
CUST_04189,Jonathan Potter,ifraser@example.org,Tuvalu,2025-04-12,medium
CUST_04190,Dr Simon Edwards,jodie04@example.org,Saint Vincent and the Grenadines,2023-08-01,low
CUST_04191,Kenneth Thomas,halljeremy@example.net,Zambia,2022-07-08,high
CUST_04192,Allan Reed-Hall,henry22@example.net,Sweden,2025-10-14,high
CUST_04193,Amy Collins,raymond24@example.net,Saudi Arabia,2022-06-13,low
CUST_04194,Hannah Dawson,anicholson@example.net,British Indian Ocean Territory (Chagos Archipelago),2022-04-03,medium
CUST_04195,Dr Kevin Reid,ben01@example.org,Turkey,2024-07-24,high
CUST_04196,Sophie Berry,anthony19@example.net,Kiribati,2023-08-29,low
CUST_04197,Andrea Baker-Hall,karl60@example.org,Vietnam,2025-01-18,low
CUST_04198,Kyle James,dalefry@example.com,Northern Mariana Islands,2025-03-22,medium
CUST_04199,Sean Jones,hussainphilip@example.net,San Marino,2021-10-26,medium
CUST_04200,Mr Stephen Smith,begumgraeme@example.com,British Virgin Islands,2023-12-08,medium
CUST_04201,Miss Gail Mason,russelllloyd@example.org,Fiji,2023-12-06,medium
CUST_04202,Dr Graeme Clayton,margaretsmith@example.com,Algeria,2021-05-22,high
CUST_04203,Dominic Jones,lawrencejoel@example.net,Korea,2023-12-16,high
CUST_04204,Gareth Cameron-Bradley,gerald19@example.com,Mali,2025-12-01,medium
CUST_04205,Yvonne Bennett,daviessylvia@example.net,Austria,2022-11-27,medium
CUST_04206,Chloe Wright-Marsh,warnervincent@example.com,Nauru,2025-11-29,medium
CUST_04207,Leigh Green,denis37@example.com,Palestinian Territory,2026-02-07,medium
CUST_04208,Rachael Davey,gbyrne@example.com,Bolivia,2025-06-23,low
CUST_04209,Scott Moore,joyce04@example.org,Qatar,2024-10-28,low
CUST_04210,Leigh Brown,stephanie48@example.org,Serbia,2025-05-28,low
CUST_04211,Kim Price,juliewebster@example.com,Ghana,2021-04-25,low
CUST_04212,Mr Guy Tucker,mohammadsmith@example.org,Bangladesh,2023-03-17,high
CUST_04213,Dr Nicola Watson,janenolan@example.com,South Africa,2025-08-03,low
CUST_04214,Gavin Gould,burrowsbeth@example.com,Saint Helena,2024-07-21,low
CUST_04215,Mrs Jacqueline Perry,walkerrichard@example.com,Bolivia,2021-07-30,low
CUST_04216,Leah Hughes,lindseysimmons@example.org,Cocos (Keeling) Islands,2024-08-16,low
CUST_04217,Mr Mathew Lloyd,annedavies@example.org,Seychelles,2024-11-09,medium
CUST_04218,Dr Tracey Rowe,mark58@example.net,Austria,2024-10-17,medium
CUST_04219,Mr Nicholas Webb,katherinejones@example.org,Gambia,2021-09-08,medium
CUST_04220,Wendy Fisher-Williams,sam43@example.org,South Africa,2023-05-02,medium
CUST_04221,Jeremy Chandler,nelsonnicole@example.net,Cameroon,2021-06-25,low
CUST_04222,Garry Barlow,max37@example.net,Serbia,2023-07-07,high
CUST_04223,Lucy Carter,bhiggins@example.net,Reunion,2025-12-17,medium
CUST_04224,Dr Paige Wells,thompsongeorgia@example.net,Estonia,2022-11-29,low
CUST_04225,Lorraine Elliott,sharonarcher@example.net,Cayman Islands,2025-05-03,medium
CUST_04226,Karen Evans,patrickmarsh@example.org,Reunion,2025-01-13,medium
CUST_04227,Aimee Nicholls-Murray,dfoster@example.com,Belarus,2021-10-15,medium
CUST_04228,Patrick Stewart-Jones,fgray@example.net,Belgium,2021-10-13,medium
CUST_04229,Alexandra Marshall,davisgerald@example.org,Eritrea,2021-07-22,low
CUST_04230,Charlene Murray-Green,bradleyowen@example.com,Albania,2024-05-19,low
CUST_04231,Malcolm Jones-Hughes,alexanderpowell@example.org,Namibia,2025-02-21,unknown
CUST_04232,Robin Cross,kirstyreynolds@example.com,Mexico,2023-02-24,high
CUST_04233,Mr Glenn Scott,leonard11@example.org,Saint Lucia,2021-09-11,medium
CUST_04234,Mrs Sian Jones,rrobinson@example.org,Malta,2025-02-14,high
CUST_04235,Stephen Bennett,pcarr@example.org,Germany,2021-09-14,high
CUST_04236,Jacob Woodward,dperry@example.net,Venezuela,2023-12-17,high
CUST_04237,Dr Abbie Jones,mohamedcollins@example.com,Oman,2023-11-08,low
CUST_04238,Miss Michelle Field,begumthomas@example.com,Svalbard & Jan Mayen Islands,2021-11-25,low
CUST_04239,Ronald Brown,jane82@example.net,South Georgia and the South Sandwich Islands,2025-09-05,medium
CUST_04240,Beth Dodd,alison86@example.org,Gibraltar,2024-11-21,low
CUST_04241,Sam Singh,yatesnaomi@example.org,Guyana,2024-11-22,low
CUST_04242,Mr Steven Oliver,fisherbryan@example.net,Paraguay,2025-08-21,high
CUST_04243,Mr Gerard John,thomasjackson@example.org,British Indian Ocean Territory (Chagos Archipelago),2021-12-20,low
CUST_04244,Carol Cox,kennethbutler@example.com,Argentina,2023-11-06,medium
CUST_04245,Michelle Jones,angelahunt@example.org,Liechtenstein,2023-11-13,medium
CUST_04246,Kate Wall,phillipsjean@example.net,Congo,2021-10-18,high
CUST_04247,Sandra Richards,dnorris@example.org,Afghanistan,2021-05-04,low
CUST_04248,Nicole Evans,lauren71@example.org,Bahamas,2024-11-17,high
CUST_04249,Gerard Frost-Woodward,gerardharris@example.org,Angola,2025-09-21,medium
CUST_04250,Maureen Hall,jcook@example.org,Pakistan,2023-06-26,medium
CUST_04251,Kyle Charlton-Burrows,walkeralexander@example.org,Marshall Islands,2021-09-25,low
CUST_04252,Mrs Amanda Goddard,evansbrett@example.com,Niger,2024-07-09,low
CUST_04253,Abdul Morrison,zedwards@example.org,Grenada,2023-01-09,medium
CUST_04254,Miss Gail Griffin,qrobinson@example.org,Myanmar,2025-08-14,medium
CUST_04255,Barbara Page,conwayfrances@example.org,Saudi Arabia,2021-10-13,high
CUST_04256,Jemma Stewart,tonylucas@example.net,Liechtenstein,2023-07-22,high
CUST_04257,Mrs Sara Evans,invalid_email,Egypt,2021-10-06,high
CUST_04258,Aimee Fox,ssmith@example.org,Sweden,2025-10-14,low
CUST_04259,Bradley Johnson,wrightjune@example.com,Korea,2024-12-24,low
CUST_04260,Lucy Jones,pooleraymond@example.com,Saint Kitts and Nevis,2023-10-23,medium
CUST_04261,Jeffrey Harrison,pscott@example.com,Saint Kitts and Nevis,2025-02-18,low
CUST_04262,Mr Ricky Sullivan,christine70@example.net,Bahrain,2021-05-12,low
CUST_04263,Hannah Green,frederick31@example.net,Belgium,2021-08-01,low
CUST_04264,Mr Rhys Bell,marian44@example.net,Cook Islands,2023-07-04,low
CUST_04265,Keith Gregory,naomipreston@example.net,Mali,2025-10-05,low
CUST_04266,Melanie Lawrence,rosieking@example.org,Serbia,2025-11-12,low
CUST_04267,Jessica Johnson-Howard,jsteele@example.net,Maldives,2022-01-09,low
CUST_04268,Mrs Kathryn Turner,howardclarke@example.net,Chad,2024-07-30,low
CUST_04269,Simon Barton,clarkgarry@example.org,Spain,2023-12-01,medium
CUST_04270,Jill West,amberthomas@example.net,Palestinian Territory,2024-04-24,medium
CUST_04271,Ms Suzanne Whittaker,jake28@example.com,Mozambique,2023-10-30,high
CUST_04272,Paul Ford,hayley23@example.com,Aruba,2021-08-19,high
CUST_04273,Kimberley Martin-James,elliot45@example.org,Angola,2023-11-19,high
CUST_04274,Alexander Coleman-Andrews,humphriesamelia@example.com,Djibouti,2024-03-16,low
CUST_04275,Alison Spencer,bulldamian@example.net,Oman,2024-07-27,high
CUST_04276,Lawrence Cooper,hgray@example.net,Burundi,2025-05-26,high
CUST_04277,Dr Gemma Morgan,daydebra@example.net,Greenland,2023-11-26,medium
CUST_04278,Dr Frances Freeman,parkersally@example.net,Montserrat,2022-12-30,low
CUST_04279,Mr Paul Clarke,reece85@example.net,Svalbard & Jan Mayen Islands,2024-02-17,low
CUST_04280,Ms Katie Wilkinson,pkhan@example.net,Macao,2023-11-25,low
CUST_04281,Mr Maurice Holden,taylorchristopher@example.com,Jordan,2026-01-04,low
CUST_04282,Zoe Clark,lynn06@example.com,Kenya,2025-06-15,high
CUST_04283,Dr Katie Gray,forddanielle@example.net,Guinea,2023-03-14,medium
CUST_04284,Matthew Kemp,ruth36@example.net,Barbados,2023-12-22,low
CUST_04285,Kerry Gibbons,ujones@example.org,Palestinian Territory,2025-10-24,low
CUST_04286,Mrs Irene Connor,zoepreston@example.com,Netherlands Antilles,2021-12-11,medium
CUST_04287,Heather Robertson,byrnegeoffrey@example.org,Cyprus,2024-11-24,low
CUST_04288,Joanna Mitchell-Morrison,abigail98@example.com,Micronesia,2024-07-30,low
CUST_04289,Joseph Donnelly,mgeorge@example.org,Reunion,2021-02-26,medium
CUST_04290,Matthew Walker,ucarter@example.org,Palau,2024-02-10,low
CUST_04291,Guy Carr,jennapeacock@example.net,Malaysia,2025-01-22,low
CUST_04292,Mitchell Fletcher-Brown,danny55@example.net,Chile,2024-03-19,high
CUST_04293,Ms Irene Akhtar,mariebrady@example.org,Kazakhstan,2024-04-28,medium
CUST_04294,Graham Hill,butlerkarl@example.org,Swaziland,2024-12-25,high
CUST_04295,Josh Dennis,abailey@example.net,Eritrea,2025-02-20,medium
CUST_04296,Mr David Poole,williamsmaurice@example.net,Ukraine,2023-04-30,medium
CUST_04297,Alex Archer-Carr,mhall@example.com,Falkland Islands (Malvinas),2023-04-24,low
CUST_04298,Helen Hopkins,hilaryfraser@example.com,Reunion,2023-03-13,medium
CUST_04299,Joe Davis,yevans@example.org,Romania,2022-07-23,high
CUST_04300,Dr Jeffrey Jenkins,richardsmohamed@example.net,Papua New Guinea,2023-06-21,medium
CUST_04301,Dr Bethany Atkinson,rosie34@example.net,Somalia,2023-01-25,low
CUST_04302,Mr Elliott Morley,elliot82@example.net,Mozambique,2024-06-03,medium
CUST_04303,Brenda Hunter-Lyons,jonesamber@example.net,Macao,2023-12-31,low
CUST_04304,Mr Sean Nash,pooleleigh@example.org,Germany,2024-12-27,low
CUST_04305,Sheila Hunt,nicholas99@example.net,Reunion,2024-08-27,medium
CUST_04306,Mrs Lydia Wilson,leah95@example.net,Congo,2023-12-05,medium
CUST_04307,Hannah Barnes,clare20@example.net,Cambodia,2024-11-26,medium
CUST_04308,Mr Adam Kirby,alannash@example.org,Moldova,2023-02-27,low
CUST_04309,Gail Hughes,williamssarah@example.net,Equatorial Guinea,2022-05-01,low
CUST_04310,Ross Daly,bryan32@example.net,Japan,2024-09-05,high
CUST_04311,Victoria Jenkins,megan57@example.org,Mali,2022-04-24,high
CUST_04312,Caroline Turner,robertlee@example.com,Chad,2022-08-27,high
CUST_04313,Barbara Brown,malcolm52@example.net,Nepal,2025-03-10,low
CUST_04314,Dominic Brooks,qscott@example.com,Christmas Island,2025-05-11,high
CUST_04315,Mr Antony Walsh,invalid_email,Sierra Leone,2022-06-29,medium
CUST_04316,Leigh Rose-Williams,donald24@example.com,Venezuela,2022-08-20,medium
CUST_04317,Glen Young,gardnertom@example.org,Haiti,2022-10-31,medium
CUST_04318,Mohammed Holt,quinnkimberley@example.org,Somalia,2022-05-22,high
CUST_04319,Julia Jones,hwright@example.net,Cyprus,2024-06-18,medium
CUST_04320,Lorraine Buckley,luke84@example.net,Ireland,2024-12-29,low
CUST_04321,Mandy Russell,katy75@example.org,Reunion,2022-02-01,unknown
CUST_04322,Ms Bethan Bull,uevans@example.org,Tokelau,2023-10-24,medium
CUST_04323,Mr Christian Browne,whoward@example.org,Faroe Islands,2025-10-13,medium
CUST_04324,Jeffrey Bradley,martinrosemary@example.com,Congo,2022-02-18,low
CUST_04325,Nicole Davis,hussainmatthew@example.com,China,2024-09-28,medium
CUST_04326,Owen Brown,melanie58@example.net,Korea,2022-06-22,low
CUST_04327,Justin Ahmed,bmoore@example.com,Togo,2024-02-21,high
CUST_04328,Michelle Bates,williamsonwendy@example.org,Korea,2021-06-26,high
CUST_04329,Sara Allen,watkinson@example.com,Chile,2022-12-12,low
CUST_04330,Mr Leigh Gray,wsmith@example.com,Solomon Islands,2025-04-16,high
CUST_04331,Bethan Martin,gbarber@example.net,Niue,2024-07-27,high
CUST_04332,Leanne Barnes,hazel24@example.org,Palestinian Territory,2022-10-10,low
CUST_04333,Nicole Martin,brianevans@example.com,Chile,2025-12-13,medium
CUST_04334,Ms Lynne Collins,damianrandall@example.com,Sudan,2025-09-18,high
CUST_04335,Miss Helen Turner,kpearson@example.com,San Marino,2021-04-04,medium
CUST_04336,Dr Justin Bartlett,robertsmax@example.org,Kyrgyz Republic,2024-05-26,medium
CUST_04337,Victor Rhodes,frances41@example.net,United States of America,2023-11-12,high
CUST_04338,Ashley Jones,lroberts@example.net,Cameroon,2024-07-12,medium
CUST_04339,Mr Joe Archer,maxaustin@example.net,Saint Vincent and the Grenadines,2026-01-06,medium
CUST_04340,Mr Ryan Mills,xcampbell@example.org,San Marino,2022-07-18,high
CUST_04341,Deborah Vaughan,mohammad83@example.net,Western Sahara,2023-08-11,high
CUST_04342,Dr Frank Nixon,hollylowe@example.org,Vietnam,2023-07-23,medium
CUST_04343,Ms Kerry Powell,patriciaallen@example.org,Spain,2022-06-26,medium
CUST_04344,Charlotte Davis,shortalice@example.org,Bermuda,2023-11-02,medium
CUST_04345,Lisa Smith,zgill@example.net,Czech Republic,2021-11-03,low
CUST_04346,Ms Ruth Parsons,julie82@example.org,Grenada,2022-09-14,low
CUST_04347,Miss Dorothy Cox,longstacey@example.net,Cameroon,2025-07-26,medium
CUST_04348,Leonard Williams,elliot46@example.net,Pitcairn Islands,2022-12-02,high
CUST_04349,Gerald Williams,stewart09@example.net,Ireland,2022-02-04,low
CUST_04350,Annette Murray,tstephens@example.com,Saint Helena,2023-06-06,low
CUST_04351,Graham Patterson,julianmellor@example.org,United States Minor Outlying Islands,2021-04-01,medium
CUST_04352,Craig Evans,khanadrian@example.org,Honduras,2022-12-21,low
CUST_04353,Rita Simpson,catherinemitchell@example.org,Kiribati,2021-12-08,medium
CUST_04354,Dr Norman Rose,tony70@example.org,Mali,2024-09-16,high
CUST_04355,Dr Patrick Read,shane40@example.net,Palestinian Territory,2025-01-31,medium
CUST_04356,Alice Williams,kathleen85@example.com,Nauru,2021-06-08,high
CUST_04357,Miss Jane Jackson,angela22@example.org,Estonia,2023-04-10,low
CUST_04358,Dr Karl Winter,goodwinjohn@example.com,Colombia,2022-09-11,low
CUST_04359,Olivia King,morleystephanie@example.net,Cambodia,2022-07-09,low
CUST_04360,Timothy Tomlinson,caroline46@example.com,Benin,2021-04-27,low
CUST_04361,Mohamed Campbell,vbrown@example.net,Cocos (Keeling) Islands,2021-09-07,high
CUST_04362,Mohammad Webb,nathancollins@example.com,Israel,2022-10-06,low
CUST_04363,Clive Gallagher,bethany74@example.org,Bermuda,2025-06-27,medium
CUST_04364,Miss Joan Barlow,brett88@example.net,Bahamas,2021-05-18,high
CUST_04365,Gregory Byrne,declanbaker@example.net,Israel,2021-12-05,high
CUST_04366,Jasmine Norman,ehill@example.org,Swaziland,2024-09-18,low
CUST_04367,Mr Adrian Skinner,anneevans@example.org,Maldives,2024-03-11,unknown
CUST_04368,Chelsea Cooper,samueldawson@example.net,Poland,2022-10-18,high
CUST_04369,Lauren Hayes,stephenscaroline@example.net,Senegal,2023-01-10,medium
CUST_04370,Dr Gerard Walton,lee62@example.org,Monaco,2024-10-31,medium
